protein,limma_pvalue,mu_hat,se_hat,residual_dof
Q7Z4V5,0.49646946448073015,-0.21661040580940266,0.3215689771605599,28
Q8WXF1,0.8954203660607131,0.03947918285472585,0.3017978397369943,28
Q9Y478,0.07117815697330077,0.4173083487978612,0.21263073845030978,28
P25325,0.8575470757568652,0.044217393214359024,0.23795338539673003,28
H0YGK4,0.3575860119389036,-0.26591949230012907,0.2865148137314746,28
Q9BYM8,0.002665070110570337,-0.7582471889066171,0.22455622645517972,28
Q8TBC5,7.487634255103119e-4,-1.2458428385503753,0.3452438980859852,28
O76080,0.07059080039246024,0.6710661619994785,0.3724402587899248,28
Q9UBU9,0.9234044329366043,-0.01818057160519619,0.16600665696248673,28
Q7L266,0.6123336072382148,-0.27888063417295195,0.5813175841777505,28
P08253,0.10643610709330303,-0.8156367960229773,0.5215743770417232,28
Q9Y2H1,0.6011442536442595,0.12972354617962645,0.23959104589888341,28
P49841,0.025916814192353727,0.4937224059059559,0.19733501167946732,28
Q9HB07,0.015082297445069011,-0.5175357931106195,0.18473802973531836,28
Q9BTT0,0.6060506634867264,-0.17189241175231135,0.33906386401233707,28
Q9ULA0,0.5545952177044646,-0.1345984956318631,0.21463887819446062,28
B4DWJ2,0.027670823308394106,0.4784201613519243,0.19223341759733686,28
O60443,0.5757750992682087,-0.19189891664373626,0.34991427471306924,28
F8W1R0,0.1547162332574849,-0.347495871574966,0.2308592074801452,28
Q7Z4G1,0.678137838471144,-0.08535284183877295,0.1872709594336004,28
O14980,0.8936437095022948,0.03054366406820764,0.2161731876402899,28
H0YBN0,0.05392182717566058,-0.5875746046205487,0.29708333158470884,28
E9PLC6,0.7847328334332705,-0.08892301991836049,0.3307207062437433,28
M0R0B4,0.7587807247481221,0.05455084842933673,0.1503666193386632,28
H0YFH3,0.331701707908558,-0.357634206552306,0.3768166528111035,28
H0Y5H9,0.38732768565097253,-0.6663012158033041,0.81932574756235,28
F5GYV5,0.14847620474706363,-0.34896386546883745,0.22750794330123392,28
P63010,0.9252893443765153,0.01975962820435284,0.1940295679172387,28
Q8WUF8,0.5041735031991892,0.17654196921785045,0.2584802627402132,28
Q13637,0.9880301692656978,0.00507992588604253,0.3458965531475085,28
B7WPG3,0.2531560776070625,-0.27713911525893614,0.2304819993311154,28
Q99828,0.6613834201536068,-0.1302189772626257,0.29780668096049495,28
Q9H8W4,0.5133836432006795,0.19324763654178367,0.29530082578555045,28
P41252,9.69799461843859e-4,0.8107581698097198,0.2127408692261831,28
B7Z7B0,0.017585221091213465,0.7045800158002418,0.2828926560225091,28
P50570,0.5903934274379415,0.12060646279788209,0.21016352953222817,28
O00625,0.8854424066657965,-0.05887532823798502,0.4250516509921169,28
F8W9L6,0.9138992232693179,0.032992605023978355,0.30738472353622803,28
Q9UL33,0.19273940168610745,0.23337340145255386,0.14945894260106138,28
H3BPE1,0.8958958688569635,-0.03472899992756258,0.26082280267594526,28
Q9H081,0.8971435721109098,-0.0347868530808572,0.26519351645242867,28
P09497,0.8318023300960709,0.05711498719203693,0.2649039479005761,28
Q9Y5B8,0.2860603380218411,-0.19472667655940612,0.15507203126104796,28
E9PB90,0.16266610441461965,0.5083301248511117,0.3687685079443989,28
Q8WW22,0.019408234144763326,1.059396407278459,0.45399441552825137,28
P00813,0.9128775848646227,0.04210223125315379,0.39827972272853684,28
P51452,0.6797527704975532,-0.11547288608247257,0.27734525161403334,28
Q5TBB1,0.921474776326771,-0.02393421857453809,0.23372022268146372,28
Q9Y2S2,0.04153485595980511,-0.5135995079067408,0.23525681207388022,28
P50225,0.048667044666008304,-1.2900538573938423,0.6756512206850348,28
I3L4B9,0.46402305974151836,-0.35764059922375446,0.5118385506635232,28
I3L2B0,0.10734156916235986,0.514249805514704,0.316571767596789,28
Q96EK7,0.9756896261403194,-0.007297421917054098,0.22969633332584077,28
Q9H4A5,0.6253838992819316,0.18463120323544907,0.3900368375630718,28
O15400,0.22015164450864178,-0.30562794512649266,0.23811051950454906,28
Q9Y6W5,0.4217094754113805,-0.14683015010431033,0.156293387106341,28
Q96JB2,0.04775147170066764,0.6042735037570705,0.29700198158765595,28
Q9UHL4,0.12960950602020485,-0.593147861418179,0.3979793650116035,28
O95347,0.0038484180784523862,1.1205890875287443,0.3739678205208139,28
Q96JB5,0.09446222309807084,0.4607611209421036,0.2659016201690602,28
O60547,0.06831740221950314,0.7380632572553161,0.409411420196347,28
Q7Z2Z2,0.9223869621592515,-0.02411411627793454,0.2394156040309303,28
G3V1C3,0.3647631782782468,0.24216949102644048,0.2609949970426899,28
Q9Y4P1,0.8542197110101312,0.03715007810141502,0.1830880217700991,28
P23497,0.0010186542405030336,-0.7353607595136539,0.18762823530804043,28
F8VSL3,0.42381601268065916,-0.2001085774795732,0.24120186606462032,28
P06681,0.5623342359373229,0.2779010361910016,0.5029636538522411,28
P17677,0.283532706891,-0.6501996235259492,0.6382505878664841,28
Q9Y4G6,0.04132453106802969,-0.7087204333811394,0.34337208470107455,28
Q9BRF8,0.6827320175900042,0.14146860271822276,0.353959017528001,28
Q9NX40,0.21570019491558406,-0.35284699987984974,0.2800592824843043,28
Q03393,0.6955870603843282,-0.17823613048198916,0.47690091975292814,28
P33240,0.05329146403913944,0.39073627152205637,0.17571587607637754,28
Q96EY5,0.2684862565909239,-0.25846180815170294,0.21982629052228786,28
Q13546,0.048405520805692,0.39166488886355816,0.17061779985467584,28
P10301,0.05606802107922567,0.5192945807849414,0.25951027087432355,28
Q9Y2W1,0.03574510220467496,-0.42534737385197835,0.17484846316301295,28
B4DR80,0.5662786664478113,-0.13196615705818474,0.2175121470351062,28
J3QL14,0.1639270975493596,0.3702858507052323,0.25690945851031094,28
H7C134,0.09639661398309676,0.6459321685468211,0.39328173462966426,28
Q13636,0.006419827687520334,-0.9344201404818101,0.3287109974358025,28
B4DT77,0.5675468514169422,-0.291723345225432,0.5368818097766976,28
Q8TCE6,0.6365171895687994,0.09572054996067048,0.18317433621256962,28
P84101,0.3260391164832761,0.6358660495185705,0.6840251525687602,28
G3V1P3,0.025756755066111612,-0.6191754756446605,0.26299270625225873,28
P33121,0.7357295079141781,-0.11547390921446465,0.349583827475993,28
P40261,0.6601832502022749,-0.17926566312101141,0.42342754843674735,28
Q08209,0.13272722448218455,-0.41517184311536437,0.26795431197956243,28
P52815,0.7169497166163789,-0.15749298655542632,0.45348086429587076,28
O15075,0.24920358366148188,-0.8132692051315613,0.7453234672847066,28
P43034,0.3451113858856617,0.18931994798007287,0.17924220685106826,28
P52272,0.12985762820476104,0.38633981353019425,0.24317889498986636,28
E9PJW6,0.18195048249901774,-0.3103965329015568,0.21736328926129422,28
Q9Y570,0.21099500965320314,-0.427812755860995,0.3451455669274786,28
Q9P2X3,0.9719464328724343,-0.010135860517333062,0.28771985530949246,28
E9PR14,0.6705875546851545,-0.20741587481974322,0.5124464829872127,28
P50502,0.1359031795217122,0.34105382360113967,0.21173697635748803,28
C9JFR7,0.2320022161160055,0.3904139250161367,0.3281241766739852,28
Q8WUD1,0.514668983482002,-0.17494301133756693,0.26347824268114733,28
Q8IZQ5,0.7866373679675399,0.0774997002011281,0.28530819821788883,28
Q9NSD9,0.11635064302949244,0.4267439386059537,0.26234885213913856,28
A6NIH7,0.22386242031511572,-0.2710477044870806,0.20613349310174495,28
A2IDA3,0.22201834323759098,-0.239951869311205,0.17284700996303415,28
Q7L775,0.03404178671573092,-0.5115613059221421,0.22195201307126347,28
O95749,0.7029688426913638,-0.12200973142837444,0.3241248798648302,28
O43924,0.5059234577351517,-0.15589937619581384,0.22250060177228703,28
Q5H9A7,0.5374949027446816,-0.28333436330507755,0.48045279638945554,28
Q9H9E3,0.010554593418046022,0.7319320542748212,0.26875672288569474,28
Q13630,0.03887135220316209,0.6351863115311526,0.2986148318350328,28
Q14149,0.3465421835100334,0.20464933203464242,0.20063552033128965,28
Q15813,0.9340907414846454,-0.025309900745698583,0.30844517044585246,28
Q8IZ07,0.9689939065586017,-0.008379153932188799,0.2001658688983347,28
Q7Z417,0.029863020534566416,0.6677124569262041,0.297306645759254,28
Q9Y4Y9,0.0966618570479997,-0.3691373861206649,0.20264561191787836,28
Q9Y314,0.2937362659870855,-0.24856576476114445,0.22393954103404193,28
P02766,0.5677730284015127,-0.15993939859362755,0.2771998223974703,28
K7ERI9,0.2931875373501807,0.511412573150743,0.5074057899094909,28
J3QT29,1.7239378642268065e-4,-1.9806944632825276,0.4954506837281294,28
K4DI93,0.29091652718828376,0.29717246852554235,0.2769043020708277,28
Q6KB66,0.7705527164760743,0.1310700168246637,0.4703625878119716,28
P35813,0.5891160851250463,-0.11504964513171637,0.19634698545634963,28
Q8IWZ8,0.14509496899788218,0.30261636160652117,0.18590683122453727,28
Q9UJW0,0.476974242410961,-0.14516881320209646,0.18462962885761672,28
E5RIS3,0.004462482771148752,-0.8141598076230883,0.26494482686051235,28
O14732,0.10557979165509064,0.8010448345475902,0.5103782802395547,28
Q93034,0.1734010298881022,-0.3398760932648137,0.2377824213411328,28
Q9NZL9,0.6273329656549385,-0.09683137980322962,0.17915190753353497,28
Q9Y2J2,0.36399591964364597,-0.3448288474012059,0.39003814023134803,28
P20962,0.0039034341571102813,-0.9173166391150334,0.2990060956617232,28
P50135,0.041284703898756846,-0.6450035940658903,0.30851047312658175,28
E9PFN5,0.5805206827650407,-0.20377819405548708,0.3791961401912445,28
B4DH47,0.2593804283959815,-0.4626868657482972,0.4224449660070699,28
J3KMY5,0.6996769700449494,0.13250697696020858,0.35103920932859517,28
Q13158,0.37959764322752654,-0.2461428099329792,0.2763173536216996,28
K7ELY2,0.49686418792342524,-0.14303775874147592,0.192864138818747,28
P61970,0.49613301200216786,0.18449820596578453,0.26645124638168705,28
B4DY38,0.23453733096197688,-0.3745598212420166,0.3149944226647265,28
Q9UDY2,0.013735556702067097,0.7421840003685456,0.2867155470915593,28
E7EU96,0.4918829919460409,0.14737981957354301,0.19776134241083537,28
Q9P0S2,0.35104152599022,-0.3596530314299754,0.3963889791193975,28
Q9Y316,0.3039401315480072,0.22276738022706583,0.1993925729855729,28
Q4G0F5,0.9380256993187026,-0.013516049098428325,0.14525350041357601,28
A6PVN5,0.7018324634625248,-0.09413024600430753,0.2371246873736875,28
P36507,0.8290425846472009,0.03891947800641696,0.15401852970104196,28
Q92817,0.8863637981342204,0.06434167219742659,0.4715339624358695,28
Q8N543,0.0695669511082112,0.6647175628827509,0.3669948223802009,28
P19838,0.5834292046005307,-0.18394153666833718,0.34138269882872485,28
P49593,0.1514429471166893,-0.3164907267953772,0.20219297404056555,28
H0YEL0,0.1921696656138048,-0.32941877187313884,0.24161404536195344,28
Q96QK1,0.05158164784324028,0.4791329727478488,0.22919507421049864,28
Q7L014,0.15742731389556774,0.2875894448247897,0.18074533550455824,28
Q5H937,0.003022521861974162,-0.9662176581216222,0.30635539865743355,28
Q6UWE0,0.6011389723936589,0.11769137106334632,0.21152104719224143,28
Q14257,0.32797929964420935,0.37038609441775927,0.3882392659731187,28
O60826,0.3654770165244545,-0.14409877170147795,0.1227001776436513,28
C9J1C6,0.2837310096019776,-0.2805925831256419,0.25377607578102984,28
Q96NY8,0.6393841897986343,0.19349922888941556,0.4291911248813101,28
P27635,0.9361677166730045,-0.02587782955705971,0.32813691903782205,28
O75643,0.018809201002205855,0.7273832961539097,0.2975855994227274,28
B8ZZQ6,0.07849578286326883,0.5958991666252715,0.33686595514404033,28
Q86VB7,0.09998381378747573,-0.6274915589763236,0.3856839748344962,28
P98179,0.5048707925903533,-0.23641980861878356,0.3626819060875092,28
Q92541,0.7201737905182329,0.0740283356788835,0.18861806238411852,28
Q15170,0.09359600784778861,-0.5697068222104511,0.33892777474994024,28
P29083,0.04827289989897394,-0.9868596622890736,0.5101385799243044,28
K7ENV7,0.5360236200640858,-0.2856491401178857,0.4827538497520726,28
E5RHX8,0.9996914508700854,-9.798178145123404e-5,0.2464928077346455,28
O43293,0.5411891258554983,0.14975816039685647,0.23568005372700188,28
Q9UJV9,0.048349642719260434,0.5337973078675985,0.25724948550553606,28
P49354,0.5006542960571454,-0.15737914425352073,0.2216483245524199,28
P36551,0.74314297509728,-0.13109343532147177,0.41510021699838584,28
Q9Y5A7,0.21869068747654288,0.32650583944536926,0.25726648831919124,28
Q07157,0.0411277453007491,0.4261792675708407,0.18300869528918656,28
S4R3N1,0.414489763309009,0.13684498181084187,0.13536170170250966,28
P05534,0.96948242357935,0.025262438196321513,0.703359829474939,28
Q27J81,0.5631517520141625,0.2034615019019136,0.36004159774745637,28
B7Z9S8,0.013584071011464895,-0.920381848101099,0.3654001907651428,28
Q9BRK5,0.7130566257910503,0.14344990535598334,0.4037903710387757,28
Q15438,0.10827331764770756,0.3362340770246454,0.1870889740969946,28
P49789,0.6408229895489543,-0.17862104901068218,0.39539577254945574,28
P56192,0.010141924817338993,0.6462104600709131,0.22886752593723725,28
A1X283,0.3279703698732074,-0.3707263088845657,0.3886214175226751,28
P24752,0.2841072373524226,-0.4334433795549699,0.4166721118953523,28
P07585,0.2539788743350887,-0.5054960985481813,0.4587912248663547,28
Q8WWY3,0.26049658068358866,0.20301060396913073,0.15196720295308438,28
Q92905,0.3737015715950286,-0.18565043975987094,0.18988158119850607,28
Q13616,0.17039372140919407,0.3133917329460869,0.2123413353773903,28
O95396,0.06996406336260119,-0.6073074145194317,0.33234797943698524,28
J3KQ34,0.6331548993592424,0.10618067450740201,0.2083104408730184,28
P20039,0.2539063912394863,0.9106918448312028,0.8454413638037351,28
Q5Y7A7,0.9172144986996172,0.06494462108699885,0.6643630385367059,28
Q30154,0.30732398176770825,0.8203347003088984,0.8529654355957398,28
Q8WWI1,0.5197989701183623,0.20146249690393003,0.3153561488781437,28
K4DI92,0.32438135608908336,-0.2444354515149668,0.23785459578887272,28
Q8NEC7,0.8293326967145636,-0.10506096974868401,0.5127203238342372,28
Q9UKL0,0.15188407371794893,0.3640881936140917,0.24258401316440484,28
O76054,0.07228919507253914,-0.9258056642404909,0.5296191301713705,28
Q9Y547,0.8753349863697235,0.04367343567032811,0.2761203628932712,28
Q86YM6,0.10561948294823295,0.6090194022890613,0.3802994771908142,28
Q01433,0.16628702610056292,-0.326281641104954,0.2209076907973483,28
Q96FV2,0.0373223009715639,-0.6844761046703528,0.32216359509034675,28
Q7Z5G4,0.6979933477725047,-0.07319403969049057,0.1651195545607079,28
Q9HBK9,0.31439200818141033,-0.4487554418341873,0.46311898387305445,28
Q9UBL3,0.6405547962711295,0.13787777836589585,0.29540069565192917,28
Q9UK22,0.003787091117924582,-1.432379063600378,0.4863027713428267,28
P08397,0.5880102148772752,-0.12934576716283266,0.22819305966200235,28
C9IZD2,0.5398975698943758,-0.14393995738078239,0.22320780543073349,28
P16989,0.8769738051995517,-0.06954849488940751,0.47043455701413484,28
Q9BUJ2,0.6877176860936234,-0.10150705681531777,0.24511142193466548,28
F5H442,0.1267204424238898,-0.35369920003075866,0.21502525541757458,28
H0YD13,0.23232503134245336,-0.4434470707132092,0.37846371137781754,28
P51572,0.1659584183626226,0.5779407400385175,0.42787372549443664,28
Q96I15,0.019763300196639463,-0.6061702571119391,0.24167636944343623,28
Q92785,0.04819167124107719,-0.48461618628866454,0.22793738001420918,28
Q86V48,0.7693841336558055,0.05676718329521081,0.1718464913553787,28
Q96EY4,0.08157671525107608,0.6306540523724015,0.36317085651614217,28
P46013,0.09963546993129868,0.7436292866187124,0.46276394780108215,28
Q15172,0.45698112272965175,-0.23630537290851417,0.32036246535623747,28
P17858,0.3606109571814844,0.23546654692462055,0.24954964232926244,28
Q01970,0.3121242240717009,0.22053031175828688,0.20131571818588911,28
Q14691,0.13738190201231473,0.6517442791776743,0.45052686213446647,28
O43865,0.7377355244236263,0.08198106082645397,0.23594386489842803,28
P13807,0.6706634639548702,0.10217193457244955,0.23026890998982094,28
Q13151,0.9689884699109477,0.01596916787777733,0.42748982023798937,28
E9PRI4,0.38323842210004355,-0.27502809989634175,0.3171828092277681,28
Q6WCQ1,0.029432301305488056,-0.7337569614271189,0.3301246819168149,28
D6R938,0.5515045072138881,0.29739493005955214,0.5247219590367973,28
Q6P2E9,0.11801023461759501,0.36877757430039737,0.21999320302340222,28
Q53GG5,0.3108727224061154,-0.3189324363576248,0.31564029627167023,28
Q5SQU3,0.30030729205317996,-0.32314234890220994,0.3123779579786356,28
B4DZW6,0.9258456493972382,0.03873053939329424,0.4334829782392675,28
Q96CD2,0.8357002415949707,0.05552727026351005,0.2635113555439299,28
Q96TC7,0.3781715344764798,-0.35368146837704506,0.41424036020212296,28
E7EQY4,0.008353939449860974,0.8654185050707008,0.31405168259193483,28
O95425,0.381389657119364,-0.26818475446219836,0.306773521501747,28
Q12882,0.2414700056400355,-0.36771043487836463,0.3137840002279586,28
Q9H9A6,0.45444599438302,0.1701888517820158,0.2138527544216227,28
Q9NPJ6,0.05326071534429293,0.4282446933551013,0.19981011956808878,28
Q14515,0.23971382139477057,-0.52010135138803,0.4576520409595392,28
Q00535,0.6762172748983171,-0.10924447049836455,0.25588959584848747,28
P49959,0.061790360672270575,0.4436582184341713,0.2196319624054002,28
Q9NP74,0.44098925407746703,-0.3325894162936437,0.44868199680050935,28
Q13596,0.07676784904852904,-0.337327310901552,0.16198950241006846,28
P28074,0.36656016927949275,0.25449739301759783,0.2782116194863016,28
F5H0U5,0.14169708791026464,0.5538695860641947,0.38239898263100425,28
H7BZT4,0.382131356878033,-0.15841833170959013,0.15405793789098,28
F8VQD9,0.421736867399915,0.14270124621589247,0.14930475713828523,28
Q9UNI6,0.402084798165254,0.20414554789388112,0.23317839837612606,28
Q14696,0.8895810425303518,-0.035899884847040875,0.2526798462639357,28
I3L4X3,0.06139439344712473,-0.6419230714815058,0.340672871071183,28
Q86WQ0,0.20444769005908445,-0.3059869275804027,0.22811734824187566,28
G8JLB3,0.01965653137149664,0.8215888764731408,0.34482452817577214,28
Q9UI12,0.3546245367937171,-0.2738249486506129,0.2943360294458533,28
O95747,0.3179195122397408,0.24445126359222233,0.23386246230517507,28
B4DHG0,0.17891040054687896,0.4448127234889092,0.33190103893775863,28
